instance_id,average_message_length,avg_num_words_between_commands,avg_time_between_message_and_command,event_count,message_count,message_to_command_ratio,num_participants,num_turns,num_words_per_turn,ratio_of_commands_without_message
1657431292-451b0cac-4b22-4cf6-b931-eeed1cf371dc,2.4285714285714284,0.4722222222222222,10.946963510205668,162.0,85.0,0.4117647058823529,2.0,11.0,1.4545454545454546,0.11428571428571428
1657431724-3665a20c-08d2-4981-8ace-166a42854f8c,6.458333333333333,12.916666666666666,1860.195340335369,71.0,53.0,0.20754716981132076,4.0,1.0,1.0,0.2727272727272727
1657432691-ae15475e-a667-4b29-984e-43498443e74d,2.0,0.25,98.89040500184764,100.0,48.0,0.4791666666666667,2.0,6.0,0.5,0.0
1657432865-0d62eba6-dd24-4e7c-9ee9-a607eef35871,8.204545454545455,24.896551724137932,29.745232281861483,195.0,145.0,0.19310344827586207,4.0,7.0,90.42857142857143,0.03571428571428571
1657432884-88703623-750b-46c4-aed1-969e6c09dba2,3.1739130434782608,4.430769230769231,59.40408009290695,341.0,215.0,0.29767441860465116,6.0,9.0,24.88888888888889,0.0
1657434412-f31690bc-0da9-437c-9a68-bb5e16685e6c,5.374689826302729,15.212121212121213,0.5192912431863638,816.0,559.0,0.23434704830053668,10.0,28.0,70.71428571428571,0.007633587786259542
1657436316-f78ca644-f789-4dd5-a29c-ef4eb30a3cc2,1.0,0.06666666666666667,9.67541774113973,62.0,33.0,0.42424242424242425,2.0,2.0,0.0,0.5714285714285714
1657438273-594aece3-a94b-4424-983d-770fe2dcb641,3.063063063063063,5.88,0.43747218946615857,260.0,168.0,0.2916666666666667,8.0,5.0,42.4,0.02040816326530612
1657441250-b6c9966b-ac5d-40d2-ad5f-b06a39ec5531,4.363636363636363,5.71,500.91967572106256,563.0,347.0,0.28530259365994237,11.0,19.0,28.105263157894736,0.09090909090909091
1657441622-83d6dfee-f024-4873-9496-598a8e750856,23.555555555555557,34.333333333333336,145.2559708595276,36.0,26.0,0.19230769230769232,3.0,0.0,0.0,0.0
1657442049-d47c514b-8033-4c9e-8da0-1dcb07e4035d,5.476082004555809,21.454545454545453,7628.621409451196,893.0,696.0,0.15660919540229884,6.0,4.0,40.25,0.0
1657443821-1812b7d4-a304-4d3e-9af1-bb35cb1ebd95,4.116094986807388,11.050359712230216,62.987847943516336,958.0,675.0,0.20444444444444446,6.0,19.0,71.6842105263158,0.014492753623188406
1657443970-d2fede35-e5e9-4a3d-ab40-30a13faf636a,12.192644483362521,75.44565217391305,51.12046509350047,969.0,775.0,0.11741935483870967,11.0,28.0,29.107142857142858,0.06593406593406594
1657444368-6a667e65-90fb-417c-976f-d27f0ed62cc6,3.5031055900621118,5.216981132075472,641.2729708138634,620.0,388.0,0.2706185567010309,10.0,31.0,17.161290322580644,0.19047619047619047
1657447452-5e5cdf1f-a85a-4121-a34c-4a2914b0f8de,4.655172413793103,5.4520547945205475,415.74952270470413,409.0,250.0,0.288,9.0,17.0,21.235294117647058,0.2916666666666667
1657447803-b916b1dc-e167-4f8e-bffa-957ac9d4270d,4.454545454545454,4.5625,51.04872615106644,172.0,104.0,0.2980769230769231,4.0,8.0,16.25,0.0
1657448476-01e8d8f7-788d-4393-b554-754d4ae8f49d,4.395833333333333,8.75,40.41457957806794,159.0,109.0,0.21100917431192662,4.0,4.0,18.5,0.0
1657449550-49869fa8-3bfa-4ab7-988b-e6a5a647f70a,4.51948051948052,5.898305084745763,27.17198950668861,370.0,232.0,0.25,3.0,17.0,15.235294117647058,0.0
1657449630-b950f430-d46a-45a2-8586-3cc5001353dc,2.9012345679012346,3.0921052631578947,243.96329890764676,414.0,254.0,0.2952755905511811,9.0,13.0,16.846153846153847,0.13333333333333333
1657451179-a1a718b3-6f0c-483b-8553-da40e6f3a2e1,2.074074074074074,1.06,233.34695946759192,265.0,142.0,0.34507042253521125,9.0,10.0,4.0,0.40816326530612246
1657451298-9024676f-fe8d-4124-a329-576f26dc63da,5.607361963190184,1.9569377990430623,10925.620853154116,1939.0,1044.0,0.3994252873563218,11.0,48.0,16.354166666666668,0.09352517985611511
1657452305-fba8d3b4-b90f-428c-91bf-d1fd6666f078,1.0,0.2222222222222222,10.111260175704956,42.0,23.0,0.34782608695652173,2.0,0.0,0.0,0.5
1657452407-e53e7f00-2cea-4804-8d42-e96067f7ddcc,1.3333333333333333,0.36363636363636365,10.481604433059692,57.0,35.0,0.2857142857142857,2.0,1.0,1.0,0.0
1657452815-d6c0e629-a4ac-4593-aa2e-806501c3f5fa,4.454545454545454,0.266304347826087,24224.341223656047,727.0,418.0,0.43779904306220097,2.0,0.0,0.0,0.3989071038251366
1657452819-5ecfc639-fbc2-406f-97f0-865dc4255752,4.303030303030303,1.4463276836158192,533.63670392559,840.0,405.0,0.4345679012345679,7.0,24.0,9.833333333333334,0.17045454545454544
1657453437-112bf4d3-22e5-434b-9c62-8e479f4e3e8e,3.8333333333333335,4.6,0.6452899244096544,47.0,27.0,0.3333333333333333,2.0,1.0,13.0,0.0
1657453583-3b6e9924-202c-47b1-8113-75b63b61c4c9,6.5,9.1,0.6660175919532776,58.0,38.0,0.23684210526315788,3.0,1.0,10.0,0.1111111111111111
1657455123-cd0b3e6d-2d01-4005-b88d-94df46787d3b,4.0,0.8333333333333334,59.31950656005314,102.0,53.0,0.4339622641509434,3.0,5.0,2.0,0.391304347826087
1657455543-d572bfa9-6874-4710-aab2-ac26288913e6,3.639784946236559,4.558333333333334,0.6873534655166884,540.0,319.0,0.3730407523510972,8.0,20.0,25.7,0.008403361344537815
1657455595-37a520d9-3faf-43d3-a689-ca85cc684bd3,4.538461538461538,4.214285714285714,15.675523042678833,78.0,49.0,0.2653061224489796,3.0,3.0,18.666666666666668,0.0
1657455675-9bc67361-6ab0-4fe8-956e-8333a2d8f451,4.1,2.411764705882353,11.481175228953362,95.0,60.0,0.26666666666666666,3.0,4.0,10.0,0.0
1657455850-6413d5b4-df92-469e-8782-d8a5616376f9,1.0,0.125,19.580880165100098,71.0,37.0,0.40540540540540543,2.0,3.0,0.0,0.6666666666666666
1657455852-979b921d-2bb9-4d19-8b96-6b3f149043fe,5.263313609467455,22.807692307692307,28.0661063419806,649.0,502.0,0.15338645418326693,5.0,8.0,184.0,0.03896103896103896
1657456050-802550de-749a-4559-b967-2f098f4668f0,1.0,0.15,29.864656987943146,102.0,60.0,0.31666666666666665,2.0,4.0,0.25,0.0
1657458980-9315d0a1-0eeb-4acd-ba01-6709b70ac54b,7.321428571428571,2.1296829971181555,66212.80712461061,1632.0,881.0,0.3927355278093076,10.0,97.0,6.721649484536083,0.15895953757225434
1657459048-5110e44c-6ad9-441b-86fa-54cb7bf0a1f4,33.651162790697676,20.971014492753625,23.996379550765543,343.0,188.0,0.3617021276595745,2.0,25.0,52.6,0.0
1657459619-bfa0710d-ad92-4df4-a2a7-dcc05a21ab82,1.0,0.14285714285714285,6.539113429876474,51.0,26.0,0.5,2.0,1.0,1.0,0.0
1657459647-16abfb91-5957-477a-ae3c-c9b0e55da571,1.0,0.14285714285714285,8.201769572037916,65.0,41.0,0.3170731707317073,2.0,1.0,1.0,0.0
1657459694-5f3747b1-3498-4be2-ba07-5ec43b23fd26,1.0,0.16666666666666666,35.603825092315674,46.0,37.0,0.13513513513513514,2.0,0.0,0.0,0.2
1657459772-153e81c5-dac8-4fba-8eb4-ffe4cac77324,2.75,0.5,11.848754029524954,109.0,67.0,0.31343283582089554,2.0,5.0,2.0,0.09523809523809523
1657459848-891288f4-dfdc-4d67-b59d-6d9884f17144,4.0,1.2727272727272727,12.46187568846203,112.0,67.0,0.31343283582089554,2.0,5.0,5.4,0.0
1657459963-f25bf84c-ed8d-4f3d-8b79-cdad8bb67db1,1.0,0.058823529411764705,12.691844497408185,64.0,31.0,0.5161290322580645,2.0,1.0,0.0,0.5625
1657460005-f3abad22-4e39-4641-8992-e52e138a810d,4.0,0.6153846153846154,7.758191188176473,128.0,68.0,0.36764705882352944,2.0,4.0,3.5,0.4
1657460829-8ac5c6d1-3de7-4f9a-ad96-bc4e183de973,3.319277108433735,1.1431535269709543,206.29766605348433,2262.0,1189.0,0.40454163162321277,5.0,108.0,4.768518518518518,0.10395010395010396
1657461219-0b8b6cd3-b78a-4755-b810-8296c0593df4,4.605749486652978,9.724890829694322,84.28119371397078,1428.0,985.0,0.23147208121827412,8.0,34.0,53.1764705882353,0.021929824561403508
1657461569-58a25ec2-37d9-4723-9d7b-866afafacfa6,14.148148148148149,4.8354430379746836,337.2152854020779,421.0,198.0,0.3939393939393939,2.0,36.0,9.38888888888889,0.0
1657461754-3d36904d-98e7-4438-9fdb-1e794630ce0f,4.783641160949868,9.452513966480447,4976.309648907461,1175.0,785.0,0.2267515923566879,12.0,36.0,46.583333333333336,0.033707865168539325
1657461893-84f357b1-a669-48e4-86e3-4fb91ca16964,2.4,1.0454545454545454,6.085252216884068,97.0,58.0,0.3620689655172414,3.0,1.0,1.0,0.3333333333333333
1657462341-87f35f96-6231-4165-8f35-74acc73ced85,1.0,0.125,1.0348875522613525,35.0,21.0,0.3333333333333333,2.0,2.0,0.0,0.8571428571428571
1657462588-514c65a9-be5e-4923-933c-55a05e393b6d,1.0,0.15789473684210525,27.844167779473697,95.0,49.0,0.3673469387755102,2.0,5.0,0.4,0.05555555555555555
1657462779-945f4934-12be-4ba4-89ed-06a13043680e,1.0,0.23529411764705882,15.131885066628456,107.0,66.0,0.24242424242424243,2.0,5.0,0.6,0.0
1657462894-13302aa2-070f-4c48-aaa0-288238d47f1d,1.0,0.18181818181818182,20.289864039421083,70.0,49.0,0.20408163265306123,2.0,1.0,1.0,0.0
1657462997-384286cb-97a4-4f57-b0aa-0ea4b7c8d858,1.0,0.18181818181818182,12.479403913021088,69.0,47.0,0.2127659574468085,2.0,1.0,0.0,0.6
1657463265-211070bb-51e3-4826-a149-ae85fa8d637a,1.0,0.21428571428571427,11.461439503563774,62.0,36.0,0.3611111111111111,2.0,1.0,0.0,0.3076923076923077
1657463439-fe2f0f88-1c9e-4c89-9afc-957381fd88d6,1.0,0.05263157894736842,12.168530130386353,81.0,42.0,0.42857142857142855,2.0,4.0,0.0,0.7222222222222222
1657463652-53282483-2522-477b-baca-53b9f09ee890,5.3063291139240505,5.533692722371968,293.1768556672728,1941.0,1190.0,0.31092436974789917,7.0,59.0,33.86440677966102,0.05675675675675676
1657463673-ad47b0c8-8e22-4a2b-a802-0b398b8897eb,1.0,0.09090909090909091,13.562183290719986,109.0,61.0,0.3442622950819672,2.0,4.0,0.0,0.6190476190476191
1657464139-8b36ae33-3d65-4e51-8434-fbacb5e965f7,10.325581395348838,16.444444444444443,56.125874258223035,152.0,100.0,0.26,4.0,3.0,109.33333333333333,0.19230769230769232
1657464888-8397d23d-5f99-45ac-8516-4928f5cd7f1b,12.604651162790697,9.033333333333333,215.13225553399425,311.0,181.0,0.3259668508287293,3.0,13.0,33.38461538461539,0.0
1657465190-e8abe9f5-c5e5-415d-8525-5b83dda9885f,1.0,0.2,4.03413450717926,26.0,18.0,0.2222222222222222,2.0,0.0,0.0,0.5
1657465224-f69faeec-79b5-4c81-bea3-74b3160fa724,1.0,0.45454545454545453,98.81318114863501,125.0,78.0,0.2692307692307692,2.0,3.0,0.3333333333333333,0.14285714285714285
1657465667-135b4248-f343-4d60-9c3a-25264fbd467d,3.091358024691358,13.255555555555556,123607.31283933521,753.0,649.0,0.13713405238828968,31.0,1.0,3.0,0.550561797752809
1657466729-d5fd4f17-d946-42fb-81a3-4a8a1a340e04,1.0,0.3055555555555556,15.970248359622378,196.0,93.0,0.3763440860215054,2.0,13.0,0.6153846153846154,0.05714285714285714
1657466925-f4cfebb0-6781-4706-8b11-a4bf5bed3189,1.3333333333333333,0.18181818181818182,41.172409787774086,111.0,51.0,0.4117647058823529,2.0,5.0,0.2,0.23809523809523808
1657467273-14a3a4d2-d50d-4025-9524-a4d1febe5e78,3.6666666666666665,0.5789473684210527,31.956102690696717,252.0,129.0,0.43410852713178294,2.0,15.0,1.9333333333333333,0.10714285714285714
1657467313-451c907e-af8e-484a-af1c-e887597d2c31,1.0,0.14285714285714285,42.346361339092255,30.0,19.0,0.3157894736842105,2.0,0.0,0.0,0.3333333333333333
1657467492-efe104dc-b9a8-4cd4-982d-4f1ae4436996,1.0,0.2857142857142857,3.548817276954651,32.0,20.0,0.3,2.0,0.0,0.0,0.6666666666666666
1657467950-61fc93a3-749b-465b-9531-7ab8c02bcea1,3.1818181818181817,1.2962962962962963,32.01528185292294,105.0,62.0,0.41935483870967744,3.0,0.0,0.0,0.2692307692307692
1657467962-3362ea5c-4dc5-480c-8211-1789ebe5ff2f,2.8333333333333335,0.6181818181818182,63.81764603614807,251.0,134.0,0.40298507462686567,4.0,9.0,3.6666666666666665,0.07407407407407407
1657468103-4ede3800-eb41-4ef6-b4d1-6ae39c1cb411,6.4,32.0,15.770190000534058,29.0,24.0,0.08333333333333333,4.0,0.0,0.0,0.0
1657468411-bfd35fa8-6acf-4e30-a67f-d7727e5c1f42,1.0,0.10526315789473684,11.246483206748962,86.0,43.0,0.4186046511627907,2.0,3.0,0.0,0.6666666666666666
1657468878-c3f34cd8-9444-4eb1-acc8-56a4be51485a,1.0,0.023809523809523808,0.8649489879608154,143.0,74.0,0.5540540540540541,2.0,0.0,0.0,0.975609756097561
1657468979-444d70f5-6d3a-4350-bd51-aa936732f1ff,2.6,1.2258064516129032,32.37228692571322,151.0,79.0,0.379746835443038,3.0,5.0,5.0,0.2
1657469716-81ce0639-24ad-432a-bb37-c488da66e518,6.380952380952381,10.605714285714285,383.90026765376064,994.0,706.0,0.24645892351274787,19.0,27.0,53.03703703703704,0.3505747126436782
1657469721-f2e5943f-0e0e-4742-a56f-21e6e302f56b,1.0,0.07142857142857142,28.06614034516471,119.0,58.0,0.46551724137931033,2.0,6.0,0.0,0.7407407407407407
1657469749-e7a6e744-a2e1-4f0a-baf3-0035f9c486ab,13.627118644067796,11.205882352941176,108.82952979405721,330.0,184.0,0.3641304347826087,8.0,9.0,72.44444444444444,0.1044776119402985
1657470415-32f011f9-067d-4884-8d8f-8aa145dd4207,6.0,2.6333333333333333,17.496665224432945,138.0,79.0,0.3670886075949367,3.0,4.0,13.75,0.4482758620689655
1657471795-4e0fee14-d667-44e4-92fe-fe36fddfd8dd,13.014084507042254,9.795454545454545,97.32493224532105,453.0,246.0,0.35365853658536583,7.0,15.0,49.266666666666666,0.011494252873563218
1657472798-1aa52ae8-f8c7-4405-b0fe-9091ca76aace,4.444444444444445,5.294117647058823,35.99627873714154,384.0,225.0,0.29777777777777775,6.0,12.0,25.333333333333332,0.029850746268656716
1657473791-0eea6834-ba69-4a5d-9c46-06e8f81792e9,8.816901408450704,4.2620689655172415,861.2564692192078,723.0,392.0,0.3673469387755102,5.0,34.0,10.0,0.13194444444444445
1657474004-392263ab-0aea-4cdc-9cb2-3ccb446a1a33,6.883268482490273,14.898305084745763,90.38845633585518,787.0,519.0,0.2254335260115607,9.0,33.0,47.303030303030305,0.06837606837606838
1657474026-01f97028-37c7-476f-a7c0-b56ab1fbbcf2,5.1020408163265305,4.911111111111111,121.29329146038403,236.0,141.0,0.3120567375886525,7.0,8.0,18.875,0.25
1657474377-c4f893f8-dd73-4042-a17f-75268cedc2d6,1.0,0.15789473684210525,38.72320446491241,299.0,133.0,0.42105263157894735,2.0,25.0,0.28,0.10714285714285714
1657474722-fcfd06c7-a85d-492c-8e44-081abd2d491e,3.841726618705036,1.739413680781759,454.34394396906316,1386.0,816.0,0.375,8.0,57.0,8.719298245614034,0.09803921568627451
1657474772-c49f11ea-4030-4c41-9438-4fb825ad3706,17.458498023715414,353.29,1777.2646611942039,2401.0,2252.0,0.04396092362344583,31.0,8.0,23.875,0.08080808080808081
1657474835-9a7f80d1-2cdb-41b9-8a8e-7f65da20df45,10.608695652173912,11.13768115942029,73.29365858435631,788.0,444.0,0.30855855855855857,7.0,20.0,65.95,0.0072992700729927005
1657475256-74b3c98a-29d8-407f-9685-fa486007bce7,1.3076923076923077,0.37777777777777777,58.682442921858566,220.0,109.0,0.4036697247706422,3.0,11.0,1.0909090909090908,0.11363636363636363
1657476067-4f4d5cf2-8d63-4a35-8b64-afd3d54d8b79,2.0,0.09090909090909091,17.58113157749176,87.0,47.0,0.44680851063829785,3.0,1.0,0.0,0.42857142857142855
1657478378-aa84c093-3533-48b2-a27e-b4d609c47d59,7.264964788732394,56.46896551724138,93.34921803062768,1769.0,1459.0,0.09869773817683344,14.0,32.0,103.0625,0.034722222222222224
1657478562-7760fe45-1b11-48ab-b645-bf13f9695e2f,8.071748878923767,31.202312138728324,124.35880552223342,1402.0,1044.0,0.16475095785440613,9.0,38.0,140.26315789473685,0.029069767441860465
1657479816-e7459ba0-12b2-41de-ae8a-e72971afe755,13.106666666666667,9.572916666666666,84.66223952110778,485.0,262.0,0.36259541984732824,7.0,13.0,58.61538461538461,0.010526315789473684
1657479955-b9142d03-a61d-4e68-83bc-6587f3cd21f1,5.912280701754386,3.511627906976744,18115.964025641664,409.0,247.0,0.3441295546558704,4.0,12.0,23.916666666666668,0.047058823529411764
1657480269-8a768ba6-79c5-40e6-969b-a95a4f4e6066,4.25,0.53125,105.62614354220304,147.0,72.0,0.4305555555555556,3.0,9.0,1.5555555555555556,0.2903225806451613
1657480520-4d94d252-324f-437a-ad76-ee0c80357f7b,4.752631578947368,8.2,45.42164640625318,696.0,429.0,0.24242424242424243,9.0,20.0,41.35,0.07692307692307693
1657482564-47309680-a528-4e33-b77d-5a0abcaa6cc6,2.8125,3.0,299.59376698587,336.0,198.0,0.29797979797979796,8.0,13.0,10.923076923076923,0.3050847457627119
1657482914-767a450c-f19b-4182-93e4-e187f8112df9,9.424242424242424,5.136268343815513,716.5662928084445,2188.0,1271.0,0.3745082612116444,10.0,63.0,27.03174603174603,0.046218487394957986
1657484305-a8ca187b-d764-4a2c-a24a-879b4da92e55,19.27777777777778,6.480769230769231,40.71690951694142,228.0,123.0,0.4146341463414634,4.0,12.0,23.5,0.13725490196078433
1657484385-ecb3ae03-b69f-4952-8ca9-f1eaeef057dd,1.0,0.08,216.29592705908277,95.0,56.0,0.42857142857142855,2.0,0.0,0.0,0.125
1657485767-1207b2b8-4532-4288-aab9-9e6b212d63bd,1.0,0.041666666666666664,16.645835280418396,99.0,49.0,0.46938775510204084,2.0,7.0,0.0,0.7391304347826086
1657485789-a0bdc098-94af-4e98-b7cc-df340e07c780,2.411764705882353,1.1991525423728813,510.18096560902063,1178.0,620.0,0.3790322580645161,8.0,98.0,2.693877551020408,0.11914893617021277
1657485993-99a31a91-5aa1-43c0-8a78-1e57a18ef7cd,1.0,0.047619047619047616,14.404173946380615,84.0,43.0,0.46511627906976744,2.0,4.0,0.0,0.75
1657487368-ed333798-7835-451a-b032-7e830e4cfa0b,10.130434782608695,24.473684210526315,199.6116211573283,125.0,89.0,0.20224719101123595,4.0,1.0,245.0,0.16666666666666666
1657487511-a3f4d305-af38-4ff6-b752-d931831cbf79,6.282527881040892,17.422680412371133,84.93285701333022,705.0,494.0,0.19433198380566802,8.0,31.0,51.354838709677416,0.14583333333333334
1657488327-7881cdad-c2cc-4e2f-8584-73de0e256b71,6.1648,15.536290322580646,168.3777682035548,1700.0,1174.0,0.21039182282793867,9.0,47.0,80.36170212765957,0.016194331983805668
1657489232-9a12ddbe-a6a7-4843-8086-099c3433db5c,1.0,0.5,17.418513911111013,58.0,33.0,0.45454545454545453,2.0,1.0,3.0,0.06666666666666667
1657489836-11b47325-d11b-41f5-b5ec-0601611ceed3,1.0,0.6,1.4465449651082356,24.0,16.0,0.25,2.0,0.0,0.0,0.25
1657490008-34aa8f36-574b-47c5-96ba-ecee36fac61a,1.5,0.75,52.656565955707,60.0,33.0,0.45454545454545453,2.0,5.0,0.6,0.06666666666666667
1657490244-02c0f6c2-38fd-4486-b034-50c1251eaf23,5.819444444444445,11.971428571428572,14.602200039795466,232.0,157.0,0.21656050955414013,4.0,6.0,60.833333333333336,0.17647058823529413
1657490488-bd83d66a-2b14-4f43-9d6c-60fb7ce19b48,8.8,7.0,24.82990750670433,56.0,34.0,0.29411764705882354,4.0,3.0,25.333333333333332,0.2
1657490695-f171cd9b-f734-464a-8399-1983dfd70dca,6.286096256684492,15.47972972972973,102.89744058484617,948.0,658.0,0.22340425531914893,7.0,23.0,99.56521739130434,0.21768707482993196
1657491145-871b691d-106f-4ff7-8c53-51bcc4651030,13.429268292682927,259.9527027027027,168.19804958531455,3483.0,3207.0,0.04583723105706267,27.0,12.0,59.25,0.06802721088435375
1657491145-ec851ac9-5415-4a3c-943d-d3d68f76d1c7,4.823529411764706,0.9155844155844156,756.9929655225653,672.0,360.0,0.425,5.0,34.0,3.7941176470588234,0.13071895424836602
1657491195-739f9a01-54be-4db4-ade6-e39756ee76d1,1.75,0.5,13.41820697983106,156.0,86.0,0.38372093023255816,3.0,5.0,0.4,0.2727272727272727
1657492073-70da6b33-feb6-4c92-b547-9fc7256c4b5a,4.376470588235295,1.9860335195530727,6132.099251225052,1674.0,943.0,0.37857900318133614,8.0,57.0,12.385964912280702,0.0700280112044818
1657492270-99520276-c7bf-495c-aaf0-a00c7d7590fe,5.221311475409836,23.59259259259259,21.225633153548607,244.0,188.0,0.13829787234042554,8.0,6.0,81.83333333333333,0.0
1657492518-074e0f97-1c42-4189-8f20-c0369f428768,5.153846153846154,4.785714285714286,36.62021211783091,77.0,41.0,0.3170731707317073,3.0,4.0,10.25,0.07692307692307693
1657492996-c8f0a40d-59da-4014-88a6-326ac718b9df,7.959183673469388,12.580645161290322,19.062718629837036,196.0,126.0,0.23809523809523808,4.0,7.0,43.57142857142857,0.06666666666666667
1657493721-c788dbae-4385-4849-855b-2516007f51e9,8.273603082851638,28.019607843137255,117.8795689552814,1203.0,843.0,0.18030842230130487,11.0,24.0,113.95833333333333,0.05921052631578947
1657493833-c21130ce-b5fe-4143-8b27-0972ab6ab147,7.180076628352491,21.261363636363637,72.44999715177025,654.0,453.0,0.19205298013245034,8.0,34.0,48.411764705882355,0.05747126436781609
1657493969-5e9c81b7-d992-47f6-999f-bece19741e5c,10.636363636363637,19.5,20.198935174942015,35.0,23.0,0.21739130434782608,5.0,0.0,0.0,0.0
1657494957-553bdbd6-5d08-4854-a6b6-4b1ee1944af7,7.333333333333333,0.6534653465346535,131.51960905474058,1905.0,832.0,0.484375,2.0,134.0,1.8582089552238805,0.02729528535980149
1657495755-3be29848-57dd-4263-af0d-c2349a56a503,6.031645569620253,7.891666666666667,112.21710769979804,699.0,405.0,0.2938271604938272,8.0,17.0,54.529411764705884,0.06722689075630252
1657496375-cdfd6354-917b-4c3b-b0e5-78ab8c2c6559,2.0,0.6153846153846154,40.078066444396974,52.0,30.0,0.4,2.0,1.0,5.0,0.16666666666666666
1657496752-aaafaa18-d4f9-496a-97b9-cada00330f43,5.021929824561403,10.528301886792454,6533.023732426839,675.0,457.0,0.22975929978118162,13.0,16.0,41.25,0.2571428571428571
1657497406-cd393a32-13f2-4758-9aaa-e98b13eb1b87,7.3882352941176475,16.972972972972972,50.97646154779376,249.0,166.0,0.21686746987951808,8.0,15.0,31.666666666666668,0.08333333333333333
1657497484-740fe39b-4fe3-44a1-9411-b2a0b47eb280,1.0,0.75,0.7713127136230469,47.0,29.0,0.2413793103448276,2.0,1.0,0.0,0.42857142857142855
1657497934-7b71616a-e6fa-4406-86b9-35dac3eccc43,1.1428571428571428,0.10526315789473684,10.704753279685974,350.0,167.0,0.4491017964071856,5.0,0.0,0.0,0.76
1657498172-725a583c-15cf-48e2-97b1-1d1e65c9fd12,6.333333333333333,2.473684210526316,306.21852577093875,180.0,95.0,0.3894736842105263,4.0,17.0,5.470588235294118,0.10810810810810811
1657498198-499b37bc-fe53-4488-b5e1-ccc584813094,6.5,3.7710843373493974,3505.9239702194163,413.0,236.0,0.3474576271186441,7.0,14.0,19.928571428571427,0.04878048780487805
1657498950-fa72c90d-d912-40c3-bca8-5ffa3ecd1d7b,4.447368421052632,14.882352941176471,9.350325888600842,270.0,192.0,0.171875,5.0,5.0,58.8,0.12121212121212122
1657499701-312bec6a-0762-4165-9c96-5dd0775571da,5.419753086419753,4.659574468085107,234.74718044899606,475.0,278.0,0.3345323741007194,8.0,16.0,26.6875,0.20430107526881722
1657499895-37a8538b-f386-4f45-9af3-fa1d15cd7897,4.378995433789954,7.4453125,207.87083311241213,810.0,488.0,0.26024590163934425,10.0,18.0,41.888888888888886,0.06299212598425197
1657500047-8f9614fe-8f40-4414-9817-918cb837f4b3,11.885608856088561,84.73684210526316,78.1439204149776,434.0,353.0,0.1048158640226629,12.0,10.0,126.4,0.02702702702702703
1657500729-9cf0d056-d4af-4661-a077-c2f4095d074f,30.606060606060606,17.719298245614034,16.153469549758093,305.0,158.0,0.35443037974683544,2.0,15.0,60.46666666666667,0.0
1657501754-a070a86b-19fa-451e-85b8-4a5b8dc3aad7,3.0684931506849313,1.3518518518518519,317.8494335670097,753.0,439.0,0.36674259681093396,7.0,31.0,4.354838709677419,0.049689440993788817
1657502424-7da1111b-8cbd-4391-b261-cd058e382aef,4.833333333333333,3.8666666666666667,108.8880317846934,382.0,223.0,0.33183856502242154,8.0,15.0,18.933333333333334,0.1891891891891892
1657504018-29072adc-2275-4fea-ae1a-fedd218af611,4.2,2.8,160135.44356315787,74.0,50.0,0.28,2.0,0.0,0.0,0.21428571428571427
1657504269-471947de-3d8c-456a-b1a4-0647d2ff6c73,4.074468085106383,0.8082788671023965,624.4762980972848,2056.0,1001.0,0.45754245754245754,7.0,98.0,3.704081632653061,0.10480349344978165
1657505178-ee1db8d3-4024-4664-93eb-f5ae84d79552,3.730769230769231,1.4166666666666667,872.118663507,1396.0,828.0,0.39009661835748793,14.0,85.0,4.08235294117647,0.13003095975232198
1657506092-fccdbc61-28b9-4d35-bc16-95fa201892de,7.543478260869565,4.2725,1169.0044979650625,1772.0,1076.0,0.370817843866171,14.0,57.0,14.649122807017545,0.13032581453634084
1657506227-33c9a2e4-472c-4868-b097-ff0d908f07d3,2.0,0.23529411764705882,6.422501277923584,72.0,36.0,0.4444444444444444,2.0,4.0,0.0,0.6875
1657506356-1989d63e-2247-41ca-a207-ee003bdb553c,3.5945945945945947,1.4,203.27119151321617,492.0,273.0,0.3443223443223443,7.0,19.0,6.368421052631579,0.2127659574468085
1657506835-fc80e0dd-0f39-480e-9ff6-244c3cbb344e,1.3333333333333333,0.2857142857142857,7.378232181072235,57.0,31.0,0.41935483870967744,2.0,1.0,0.0,0.38461538461538464
1657507016-127f2599-a5f4-4a08-aed6-c83865f28f6a,1.0,0.05405405405405406,67.49751489503043,151.0,73.0,0.4931506849315068,2.0,8.0,0.0,0.8055555555555556
1657507255-56f8dcce-4a6a-4060-be98-5c5270da6375,1.32,0.24812030075187969,59.983807990475306,1224.0,616.0,0.4301948051948052,2.0,85.0,0.7529411764705882,0.04905660377358491
1657507483-de822b96-70f8-45f3-a5f6-5c4267b3d09e,1.0,0.07142857142857142,33.192145994731355,113.0,58.0,0.46551724137931033,2.0,5.0,0.0,0.7407407407407407
1657507523-a0907dd8-5369-466b-b858-deeb1927c4bf,1.4,0.03125,279.44047699655806,493.0,365.0,0.2602739726027397,5.0,24.0,0.0,0.9263157894736842
1657507972-61697631-6b3b-4690-bbc4-1ff579696689,12.4,9.516129032258064,40.29369233846664,144.0,82.0,0.36585365853658536,5.0,6.0,43.0,0.3333333333333333
1657508085-ecfdcb52-c5e8-4898-b973-bcef256fe57f,1.0,0.17647058823529413,7.310328841209412,71.0,40.0,0.4,2.0,2.0,0.0,0.5
1657509095-3c024103-cf2a-4024-baf2-95fcb3582a2a,9.202898550724637,10.55,73.14925979313098,315.0,186.0,0.3172043010752688,5.0,13.0,32.46153846153846,0.03389830508474576
